hs_code,product_description,rule_name,step_order,step_type,step_content,threshold_value,exceptions
3501,酪蛋白酪蛋白酸盐及其他酪蛋白衍生物；酪蛋白胶,RCEP,1,CTC,CTSH,,
3501,同上,RCEP,1,RVC,,40,
3502,白蛋白白蛋白盐及其他白蛋白衍生物,RCEP,1,CTC,CTSH,,
3502,同上,RCEP,1,RVC,,40,
3503,明胶及其衍生物；鱼鳔胶；其他动物胶,RCEP,1,CTC,CTH,,
3503,同上,RCEP,1,RVC,,40,
3504,蛋白胨及其衍生物；其他品目未列名的蛋白质及其衍生物；皮粉,RCEP,1,CTC,CTH,,
3504,同上,RCEP,1,RVC,,40,
350510,糊精及其他改性淀粉,RCEP,1,CTC,CTH,,
350510,同上,RCEP,1,RVC,,40,
350520,以淀粉糊精或其他改性淀粉为基本成分的胶,RCEP,1,CTC,CTSH,,
350520,同上,RCEP,1,RVC,,40,
3506,其他品目未列名的调制胶及其他调制粘合剂；适于作胶或粘合剂用的产品零售包装每件净重不超过1公斤,RCEP,1,CTC,CTH,,
3506,同上,RCEP,1,RVC,,40,
3507,酶；其他品目未列名的酶制品,RCEP,1,CTC,CTH,,
3507,同上,RCEP,1,RVC,,40,
36,炸药；烟火制品；火柴；引火合金；易燃材料制品,RCEP,1,CTC,CTH,,
36,同上,RCEP,1,RVC,,40,
37,照相及电影用品,RCEP,1,CTC,CTH,,
37,同上,RCEP,1,RVC,,40,
3801,人造石墨；胶态或半胶态石墨；以石墨或其他碳为基本成分的糊状块状板状制品或半制品,RCEP,1,CTC,CTH,,
3801,同上,RCEP,1,RVC,,40,
3802,活性碳；活性天然矿产品；动物炭黑包括废动物炭黑,RCEP,1,CTC,CTH,,
3802,同上,RCEP,1,RVC,,40,
3803,妥尔油不论是否精炼,RCEP,1,CTC,CTH,,
3803,同上,RCEP,1,RVC,,40,
3804,木浆残余碱液包括木素磺酸盐但不包括妥尔油,RCEP,1,CTC,CTH,,
3804,同上,RCEP,1,RVC,,40,
3805,脂松节油木松节油和硫酸盐松节油及其他萜烯油；粗制二聚戊烯；亚硫酸盐松节油及其他粗制对异丙基苯甲烷；以α萜品醇为基本成分的松油,RCEP,1,CTC,CTH,,
3805,同上,RCEP,1,RVC,,40,
3806,松香和树脂酸及其衍生物；松香精及松香油；再熔胶,RCEP,1,CTC,CTH,,
3806,同上,RCEP,1,RVC,,40,
3807,木焦油；精制木焦油；木杂酚油；粗木精；植物沥青；以松香树脂酸或植物沥青为基本成分的啤酒桶沥青及类似制品,RCEP,1,CTC,CTH,,
3807,同上,RCEP,1,RVC,,40,
3808,杀虫剂杀鼠剂杀菌剂除草剂抗萌剂植物生长调节剂消毒剂及类似产品,RCEP,1,CTC,CTSH,,活性成分≥50%原产
3808,同上,RCEP,1,RVC,,40,
3809,纺织造纸制革及类似工业用的其他品目未列名的整理剂染料加速着色或固色助剂及其他产品和制剂,RCEP,1,CTC,CTH,,
3809,同上,RCEP,1,RVC,,40,
3810,金属表面酸洗剂；焊接用的焊剂及其他辅助剂；金属及其他材料制成的焊粉或焊膏；作焊条芯子或焊条涂料用的制品,RCEP,1,CTC,CTH,,
3810,同上,RCEP,1,RVC,,40,
3811,抗震剂抗氧剂防胶剂粘度改良剂防腐蚀制剂及其他配制添加剂用于矿物油或与矿物油同样用途的其他液体,RCEP,1,CTC,CTH,,
3811,同上,RCEP,1,RVC,,40,
3811,同上,RCEP,1,DM,化学反应,,
3812,配制的橡胶促进剂；橡胶或塑料用复合增塑剂；橡胶或塑料用抗氧制剂及其他复合稳定剂,RCEP,1,CTC,CTH,,
3812,同上,RCEP,1,RVC,,40,
3813,灭火器的装配药；已装药的灭火弹,RCEP,1,CTC,CTH,,
3813,同上,RCEP,1,RVC,,40,
3814,其他品目未列名的有机复合溶剂及稀释剂；除漆剂,RCEP,1,CTC,CTH,,
3814,同上,RCEP,1,RVC,,40,
3815,其他品目未列名的反应引发剂反应促进剂催化剂,RCEP,1,CTC,CTH,,
3815,同上,RCEP,1,RVC,,40,
3816,耐火的水泥灰泥混凝土及类似耐火混合制品但品目3801的产品除外,RCEP,1,CTC,CTH,,
3816,同上,RCEP,1,RVC,,40,
3817,混合烷基苯及混合烷基萘但品目2707及2902的货品除外,RCEP,1,CTC,CTH,,
3817,同上,RCEP,1,RVC,,40,
3818,经掺杂用于电子工业的化学元素已切成圆片薄片或类似形状；经掺杂用于电子工业的化合物,RCEP,1,CTC,CTH,,
3818,同上,RCEP,1,RVC,,40,
3819,闸用液压油及其他液压传动用液体不含石油或从沥青矿物提取的油类或者按重量计石油或从沥青矿物提取的油类含量低于70%,RCEP,1,CTC,CTH,,
3819,同上,RCEP,1,RVC,,40,
3820,防冻剂及解冻剂,RCEP,1,CTC,CTH,,
3820,同上,RCEP,1,RVC,,40,
3821,制成的供微生物（包括病毒及类似品）或植物人体动物细胞生长或维持用的培养基,RCEP,1,CTC,CTH,,
3821,同上,RCEP,1,RVC,,40,
3822,附于衬背上的诊断或实验用试剂及不论是否附于衬背上的诊断或实验用配制试剂但品目3002及3006的货品除外；检定参照物,RCEP,1,CTC,CTH,,
3822,同上,RCEP,1,RVC,,40,
3823,工业用单羧脂肪酸；精炼所得的酸性油；工业用脂肪醇,RCEP,1,CTC,CTH,,
3823,同上,RCEP,1,RVC,,40,
3824,铸模及铸芯用粘合剂；其他处未列名的化学工业及其相关工业的化学产品及配制品,RCEP,1,CTC,CTH,,
3824,同上,RCEP,1,RVC,,40,
3824,同上,RCEP,1,DM,化学反应,,
3825,其他品目未列名的化学工业及其相关工业的副产品；城市垃圾；下水道淤泥；本章注释六所规定的其他废物,RCEP,1,WO,,,
3826,生物柴油及其混合物不含或含有按重量计低于70%的石油或从沥青矿物提取的油类,RCEP,1,CTC,CTH,,
3826,同上,RCEP,1,RVC,,40,
3901,初级形状的乙烯聚合物,RCEP,1,CTC,CTH,,
3901,同上,RCEP,1,RVC,,40,
3902,初级形状的丙烯或其他烯烃聚合物,RCEP,1,CTC,CTH,,
3902,同上,RCEP,1,RVC,,40,
3903,初级形状的苯乙烯聚合物,RCEP,1,CTC,CTH,,
3903,同上,RCEP,1,RVC,,40,
3904,初级形状的氯乙烯或其他卤化烯烃聚合物,RCEP,1,CTC,CTH,,
3904,同上,RCEP,1,RVC,,40,
3905,初级形状的乙酸乙烯酯或其他乙烯酯聚合物；初级形状的其他乙烯基聚合物,RCEP,1,CTC,CTH,,
3905,同上,RCEP,1,RVC,,40,
3906,初级形状的丙烯酸聚合物,RCEP,1,CTC,CTH,,
3906,同上,RCEP,1,RVC,,40,
3907,初级形状的聚缩醛其他聚醚及环氧树脂；初级形状的聚碳酸酯醇酸树脂聚烯丙基酯及其他聚酯,RCEP,1,CTC,CTH,,
3907,同上,RCEP,1,RVC,,40,
3908,初级形状的聚酰胺,RCEP,1,CTC,CTH,,
3908,同上,RCEP,1,RVC,,40,
3909,初级形状的氨基树脂酚醛树脂及聚氨酯类,RCEP,1,CTC,CTH,,
3909,同上,RCEP,1,RVC,,40,
391000,初级形状的聚硅氧烷,RCEP,1,CTC,CTH,,
391000,同上,RCEP,1,RVC,,40,
3911,初级形状的石油树脂苯并呋喃-茚树脂多萜树脂多硫化物聚砜等,RCEP,1,CTC,CTH,,
3911,同上,RCEP,1,RVC,,40,
3912,初级形状的其他品目未列名的纤维素及其化学衍生物,RCEP,1,CTC,CTH,,
3912,同上,RCEP,1,RVC,,40,
3913,初级形状的其他品目未列名的天然聚合物及改性天然聚合物,RCEP,1,CTC,CTH,,
3913,同上,RCEP,1,RVC,,40,
391400,初级形状的离子交换剂,RCEP,1,CTC,CTH,,
391400,同上,RCEP,1,RVC,,40,
3915,塑料的废碎料及下脚料,RCEP,1,CTC,CTH,,
3916,塑料制的单丝条杆型材及异型材,RCEP,1,CTC,CTH,,
3916,同上,RCEP,1,RVC,,40,
3917,塑料制的管子及其附件,RCEP,1,CTC,CTH,,
3917,同上,RCEP,1,RVC,,40,
3918,块状或成卷的塑料铺地制品；塑料糊墙品,RCEP,1,CTC,CTH,,
3918,同上,RCEP,1,RVC,,40,
3919,自粘的塑料板片膜箔带扁条及其他扁平形状材料,RCEP,1,CTC,CTH,,
3919,同上,RCEP,1,RVC,,40,
3920,其他非泡沫塑料的板片膜箔及扁条未用其他材料强化层压支撑或用类似方法合制,RCEP,1,CTC,CTH,,
3920,同上,RCEP,1,RVC,,40,
3921,其他塑料板片膜箔扁条,RCEP,1,CTC,CTH,,
3921,同上,RCEP,1,RVC,,40,
3922,塑料浴缸淋浴盘洗涤槽盥洗盆坐浴盆便盆马桶座圈及盖抽水箱及类似卫生洁具,RCEP,1,CTC,CTH,,
3922,同上,RCEP,1,RVC,,40,
3923,供运输或包装货物用的塑料制品；塑料制的塞子盖子及类似品,RCEP,1,CTC,CTH,,
3923,同上,RCEP,1,RVC,,40,
3924,塑料制的餐具厨房用具其他家庭用具及卫生或盥洗用具,RCEP,1,CTC,CTH,,
3924,同上,RCEP,1,RVC,,40,
3925,其他品目未列名的建筑用塑料制品,RCEP,1,CTC,CTH,,
3925,同上,RCEP,1,RVC,,40,
3926,其他塑料制品及品目3901至3914所列其他材料的制品,RCEP,1,CTC,CTH,,
3926,同上,RCEP,1,RVC,,40,
4001,天然橡胶巴拉塔胶古塔波胶银胶菊胶糖胶树胶及类似的天然树胶初级形状或板片带,RCEP,1,CTC,CC,,
4002,合成橡胶及从油类提取的油膏初级形状或板片带；品目4001所列产品与本品目所列产品的混合物,RCEP,1,CTC,CTH,,
4002,同上,RCEP,1,RVC,,40,
400300,再生橡胶初级形状或板片带,RCEP,1,CTC,CTH,,
400300,同上,RCEP,1,RVC,,40,
400400,橡胶（硬质橡胶的除外）的废碎料下脚料及其粉粒,RCEP,1,CTC,CTH,,
4005,未硫化的复合橡胶初级形状或板片带,RCEP,1,CTC,CTH,,
4005,同上,RCEP,1,RVC,,40,
4006,其他形状的未硫化橡胶及未硫化橡胶制品,RCEP,1,CTC,CTH,,
4006,同上,RCEP,1,RVC,,40,
400700,硫化橡胶线及绳,RCEP,1,CTC,CTH,,
400700,同上,RCEP,1,RVC,,40,
4008,硫化橡胶（硬质橡胶除外）制的板片带杆或型材及异型材,RCEP,1,CTC,CTH,,
4008,同上,RCEP,1,RVC,,40,
4009,硫化橡胶（硬质橡胶除外）制的管子不论是否装有附件,RCEP,1,CTC,CTH,,
4009,同上,RCEP,1,RVC,,40,
4010,硫化橡胶制的传动带或输送带及带料,RCEP,1,CTC,CTH,,
4010,同上,RCEP,1,RVC,,40,
4011,新的充气橡胶轮胎,RCEP,1,CTC,CTH,,
4011,同上,RCEP,1,RVC,,40,
4012,翻新的或旧的充气橡胶轮胎；实心或半实心橡胶轮胎橡胶胎面及橡胶轮胎衬带,RCEP,1,CTC,CTH,,
4012,同上,RCEP,1,RVC,,40,
4013,橡胶内胎,RCEP,1,CTC,CTH,,
4013,同上,RCEP,1,RVC,,40,
4014,硫化橡胶（硬质橡胶除外）制的卫生及医疗用品（包括奶嘴）,RCEP,1,CTC,CTH,,
4014,同上,RCEP,1,RVC,,40,
4015,硫化橡胶（硬质橡胶除外）制的衣着用品及附件（包括手套）,RCEP,1,CTC,CTH,,
4015,同上,RCEP,1,RVC,,40,
4016,硫化橡胶（硬质橡胶除外）的其他制品,RCEP,1,CTC,CTH,,
4016,同上,RCEP,1,RVC,,40,
401700,各种形状的硬质橡胶（包括废碎料）；硬质橡胶制品,RCEP,1,CTC,CTH,,
401700,同上,RCEP,1,RVC,,40,
4101,生牛皮生马皮,RCEP,1,CTC,CC,,
4101,同上,RCEP,1,RVC,,40,
4102,绵羊或羔羊生皮,RCEP,1,CTC,CC,,
4102,同上,RCEP,1,RVC,,40,
4103,其他生皮,RCEP,1,CTC,CC,,
4103,同上,RCEP,1,RVC,,40,
4104,经鞣制的不带毛牛皮马皮及其坯革,RCEP,1,CTC,CTH,,
4104,同上,RCEP,1,RVC,,40,
4105,经鞣制的不带毛绵羊或羔羊皮及其坯革,RCEP,1,CTC,CTH,,
4105,同上,RCEP,1,RVC,,40,
4106,经鞣制的其他不带毛动物皮及其坯革,RCEP,1,CTC,CTH,,
4106,同上,RCEP,1,RVC,,40,
4107,经鞣制或半硝处理后进一步加工的牛皮革及马皮革,RCEP,1,CTC,CTH,,
4107,同上,RCEP,1,RVC,,40,
411200,经鞣制或半硝处理后进一步加工的不带毛的绵羊或羔羊皮革,RCEP,1,CTC,CTH,,
411200,同上,RCEP,1,RVC,,40,
4113,经鞣制或半硝处理后进一步加工的不带毛的其他动物皮革,RCEP,1,CTC,CTH,,
4113,同上,RCEP,1,RVC,,40,
4114,油鞣皮革；漆皮及层压漆皮；镀金属皮革,RCEP,1,CTC,CTH,,
4114,同上,RCEP,1,RVC,,40,
4115,再生皮革；皮革或再生皮革的边角废料；皮革粉末,RCEP,1,CTC,CTH,,
4115,同上,RCEP,1,RVC,,40,
42,皮革制品；鞍具及挽具；旅行用品手提包及类似容器；动物肠线制品,RCEP,1,CTC,CC,,
42,同上,RCEP,1,RVC,,40,
4301,生毛皮,RCEP,1,CTC,CC,,
4301,同上,RCEP,1,RVC,,40,
4302,未缝制或已缝制的已鞣毛皮,RCEP,1,CTC,CTH,,
4302,同上,RCEP,1,RVC,,40,
4303,毛皮制的衣服衣着附件及其他物品,RCEP,1,CTC,CTH,,
4303,同上,RCEP,1,RVC,,40,
430400,人造毛皮及其制品,RCEP,1,CTC,CTH,,
430400,同上,RCEP,1,RVC,,40,
4401,薪柴；木片或木粒；锯末木废料及碎片,RCEP,1,CTC,CTH,,
4401,同上,RCEP,1,RVC,,40,
4402,木炭,RCEP,1,CTC,CTH,,
4402,同上,RCEP,1,RVC,,40,
4403,原木,RCEP,1,CTC,CTH,,
4403,同上,RCEP,1,RVC,,40,
4404,箍木；木劈条；木桩；木棒；木片条及类似品,RCEP,1,CTC,CTH,,
4404,同上,RCEP,1,RVC,,40,
440500,木丝；木粉,RCEP,1,CTC,CTH,,
440500,同上,RCEP,1,RVC,,40,
4406,铁道及电车道枕木,RCEP,1,CTC,CTH,,
4406,同上,RCEP,1,RVC,,40,
4407,经纵锯纵切刨切或旋切的木材厚度超过6毫米,RCEP,1,CTC,CTH,,
4407,同上,RCEP,1,RVC,,40,
4408,饰面用单板制胶合板用单板以及其他经纵锯刨切或旋切的木材厚度不超过6毫米,RCEP,1,CTC,CTH,,
4408,同上,RCEP,1,RVC,,40,
4409,任何一边端或面制成连续形状的木材,RCEP,1,CTC,CTH,,
4409,同上,RCEP,1,RVC,,40,
4410,碎料板定向刨花板及类似板,RCEP,1,CTC,CTH,,
4411,木纤维板或其他木质材料纤维板,RCEP,1,CTC,CTH,,
4412,胶合板单板饰面板及类似的多层板,RCEP,1,CTC,CTH,,
441300,强化木,RCEP,1,CTC,CTH,,
441300,同上,RCEP,1,RVC,,40,
441400,木制的画框相框镜框及类似品,RCEP,1,CTC,CTH,,
441400,同上,RCEP,1,RVC,,40,
4415,包装木箱木盒板条箱圆桶及类似的包装容器；木制电缆卷筒；木托板箱形托盘及其他装载用木板；木制的托盘护框,RCEP,1,CTC,CTH,,
4415,同上,RCEP,1,RVC,,40,
441600,木制大桶琵琶桶盆和其他木制箍桶及其零件,RCEP,1,CTC,CTH,,
441600,同上,RCEP,1,RVC,,40,
441700,木制的工具工具支架工具柄扫帚及刷子的身及柄；木制鞋靴楦及楦头,RCEP,1,CTC,CTH,,
441700,同上,RCEP,1,RVC,,40,
4418,建筑用木工制品,RCEP,1,CTC,CTH,,
4418,同上,RCEP,1,RVC,,40,
441900,木制餐具及厨房用具,RCEP,1,CTC,CTH,,
441900,同上,RCEP,1,RVC,,40,
4420,镶嵌木；装珠宝或刀具用的木制盒子和小匣子及类似品；木制小雕像及其他装饰品；第九十四章以外的木制家具,RCEP,1,CTC,CTH,,
4420,同上,RCEP,1,RVC,,40,
4421,其他木制品,RCEP,1,CTC,CTH,,
4421,同上,RCEP,1,RVC,,40,
45,软木及软木制品,RCEP,1,CTC,CTH,,
45,同上,RCEP,1,RVC,,40,
460121,竹制的席子席料及帘子,RCEP,1,CTC,CTH,,
460121,同上,RCEP,1,RVC,,40,
460122,藤制的席子席料及帘子,RCEP,1,CTC,CTH,,
460122,同上,RCEP,1,RVC,,40,
460129,其他植物材料制的席子席料及帘子,RCEP,1,CTC,CTH,,1401
460129,同上,RCEP,1,RVC,,40,
460192,竹制的其他编结材料制品,RCEP,1,CTC,CTH,,
460192,同上,RCEP,1,RVC,,40,
460193,藤制的其他编结材料制品,RCEP,1,CTC,CTH,,
460193,同上,RCEP,1,RVC,,40,
460194,其他植物材料制的编结材料制品,RCEP,1,CTC,CTH,,1401
460194,同上,RCEP,1,RVC,,40,
460199,其他编结材料制品,RCEP,1,CTC,CTH,,
460199,同上,RCEP,1,RVC,,40,
460211,竹制的篮筐柳条编结品及其他制品,RCEP,1,CTC,CTH,,
460211,同上,RCEP,1,RVC,,40,
460212,藤制的篮筐柳条编结品及其他制品,RCEP,1,CTC,CTH,,
460212,同上,RCEP,1,RVC,,40,
460219,其他植物材料制的篮筐柳条编结品及其他制品,RCEP,1,CTC,CTH,,1401
460219,同上,RCEP,1,RVC,,40,
460290,其他编结材料制品,RCEP,1,CTC,CTH,,
460290,同上,RCEP,1,RVC,,40,
470100,机械木浆,RCEP,1,CTC,CTH,,
470100,同上,RCEP,1,RVC,,40,
470200,化学木浆溶解级,RCEP,1,CTC,CTH,,
470200,同上,RCEP,1,RVC,,40,
4703,碱木浆或硫酸盐木浆但溶解级的除外,RCEP,1,CTC,CTH,,
4703,同上,RCEP,1,RVC,,40,
4704,亚硫酸盐木浆但溶解级的除外,RCEP,1,CTC,CTH,,
4704,同上,RCEP,1,RVC,,40,
470500,用机械与化学联合制浆法制得的木浆,RCEP,1,CTC,CTH,,
470500,同上,RCEP,1,RVC,,40,
4706,从回收（废碎）纸或纸板提取的纤维浆或其他纤维状纤维素浆,RCEP,1,CTC,CTH,,
4706,同上,RCEP,1,RVC,,40,
4707,回收（废碎）纸或纸板,RCEP,1,WO,,,
480100,成卷或成张的新闻纸,RCEP,1,CTC,CC,,
480100,同上,RCEP,1,RVC,,40,
4802,书写印刷或类似用途的未经涂布的纸及纸板；手工制纸及纸板,RCEP,1,CTC,CC,,
4802,同上,RCEP,1,RVC,,40,
480300,卫生纸面巾纸餐巾纸以及家庭或卫生用的类似纸纤维素絮纸和纤维素纤维网纸,RCEP,1,CTC,CTH,,
480300,同上,RCEP,1,RVC,,40,
480411,牛皮挂面纸未漂白,RCEP,1,CTC,CTH,,
480411,同上,RCEP,1,RVC,,40,
480419,牛皮挂面纸其他,RCEP,1,CTC,CC,,
480419,同上,RCEP,1,RVC,,40,
480421,袋用牛皮纸未漂白,RCEP,1,CTC,CC,,
480421,同上,RCEP,1,RVC,,40,
480429,袋用牛皮纸其他,RCEP,1,CTC,CC,,
480429,同上,RCEP,1,RVC,,40,
480431,其他重量不超过150克/平方米的牛皮纸和纸板未漂白,RCEP,1,CTC,CC,,
480431,同上,RCEP,1,RVC,,40,
480439,其他重量不超过150克/平方米的牛皮纸和纸板其他,RCEP,1,CTC,CC,,
480439,同上,RCEP,1,RVC,,40,
480441,其他重量在150-225克/平方米的牛皮纸和纸板未漂白,RCEP,1,CTC,CC,,
480441,同上,RCEP,1,RVC,,40,
480442,其他重量在150-225克/平方米的牛皮纸和纸板本体均匀漂白木纤维含量>95%,RCEP,1,CTC,CC,,
480442,同上,RCEP,1,RVC,,40,
480449,其他重量在150-225克/平方米的牛皮纸和纸板其他,RCEP,1,CTC,CC,,
480449,同上,RCEP,1,RVC,,40,
480451,其他重量≥225克/平方米的牛皮纸和纸板未漂白,RCEP,1,CTC,CC,,
480451,同上,RCEP,1,RVC,,40,
480452,其他重量≥225克/平方米的牛皮纸和纸板本体均匀漂白木纤维含量>95%,RCEP,1,CTC,CC,,
480452,同上,RCEP,1,RVC,,40,
480459,其他重量≥225克/平方米的牛皮纸和纸板其他,RCEP,1,CTC,CC,,
480459,同上,RCEP,1,RVC,,40,
4805,成卷或成张的其他未经涂布的纸及纸板,RCEP,1,CTC,CC,,
4805,同上,RCEP,1,RVC,,40,
4806,成卷或成张的植物羊皮纸防油纸描图纸半透明纸及其他高光泽透明或半透明纸,RCEP,1,CTC,CTH,,
4806,同上,RCEP,1,RVC,,40,
480700,成卷或成张的复合纸及纸板,RCEP,1,CTC,CTH,,
480700,同上,RCEP,1,RVC,,40,
480810,瓦楞纸及纸板不论是否穿孔,RCEP,1,CTC,CTH,,
480810,同上,RCEP,1,RVC,,40,
480840,皱纹牛皮纸不论是否压花或穿孔,RCEP,1,CTC,CTH,,4804
480840,同上,RCEP,1,RVC,,40,
480890,其他皱纹纸压纹纸穿孔纸,RCEP,1,CTC,CTH,,
480890,同上,RCEP,1,RVC,,40,
4809,复写纸自印复写纸及其他拷贝或转印纸,RCEP,1,CTC,CTH,,
4809,同上,RCEP,1,RVC,,40,
4810,成卷或成张的单面或双面涂布高岭土或其他无机物质的纸及纸板,RCEP,1,CTC,CTH,,
4810,同上,RCEP,1,RVC,,40,
4811,成卷或成张的经涂布浸渍覆盖染面饰面或印花的纸纸板纤维素絮纸及纤维素纤维网纸,RCEP,1,CTC,CTH,,
4811,同上,RCEP,1,RVC,,40,
481200,纸浆制的滤块滤板及滤片,RCEP,1,CTC,CTH,,
481200,同上,RCEP,1,RVC,,40,
4813,卷烟纸,RCEP,1,CTC,CTH,,
4813,同上,RCEP,1,RVC,,40,
4814,壁纸及类似品；窗用透明纸,RCEP,1,CTC,CTH,,
4814,同上,RCEP,1,RVC,,40,
4816,复写纸自印复写纸及其他拷贝或转印纸；油印蜡纸或胶印版纸,RCEP,1,CTC,CTH,,4809
4816,同上,RCEP,1,RVC,,40,
4817,纸或纸板制的信封封缄信片素色明信片及通信卡片；盒子袋子及夹子,RCEP,1,CTC,CTH,,
4817,同上,RCEP,1,RVC,,40,
4818,卫生纸及类似纸；手帕面巾台布餐巾尿布止血塞床单等,RCEP,1,CTC,CTH,,
4818,同上,RCEP,1,RVC,,40,
4819,纸纸板制的箱盒匣袋及其他包装容器；办公室用卷宗盒信件盘等,RCEP,1,CTC,CTH,,
4819,同上,RCEP,1,RVC,,40,
4820,登记本帐本笔记本练习本文件夹等,RCEP,1,CTC,CTH,,
4820,同上,RCEP,1,RVC,,40,
4821,纸或纸板制的各种标签,RCEP,1,CTC,CTH,,
4821,同上,RCEP,1,RVC,,40,
4822,纸浆纸或纸板制的筒管卷轴纡子及类似品,RCEP,1,CTC,CTH,,
4822,同上,RCEP,1,RVC,,40,
4823,切成一定尺寸或形状的其他纸纸板纤维素絮纸及纤维素纤维网纸；其他纸制品,RCEP,1,CTC,CTH,,
4823,同上,RCEP,1,RVC,,40,
49,书籍报纸印刷图画及其他印刷品；手稿打字稿及设计图纸,RCEP,1,CTC,CTH,,
49,同上,RCEP,1,RVC,,40,
500100,适于缫丝的蚕茧,RCEP,1,CTC,CC,,
500200,生丝（未加捻）,RCEP,1,CTC,CC,,
500300,废丝,RCEP,1,CTC,CC,,
500400,丝纱线（绢纺纱线除外）非供零售用,RCEP,1,CTC,CTH,,
500500,绢纺纱线非供零售用,RCEP,1,CTC,CTH,,
500600,丝纱线及绢纺纱线供零售用；蚕胶丝,RCEP,1,CTC,CTH,,5004,5005
5007,丝或绢丝机织物,RCEP,1,CTC,CTH,,
5101,未梳的羊毛,RCEP,1,CTC,CC,,
5102,未梳的动物细毛或粗毛,RCEP,1,CTC,CC,,
5103,羊毛或动物细毛或粗毛的废料,RCEP,1,CTC,CC,,
510400,羊毛或动物细毛或粗毛的回收纤维,RCEP,1,CTC,CTH,,
5105,已梳的羊毛及动物细毛或粗毛,RCEP,1,CTC,CC,,
5106,粗梳羊毛纱线非供零售用,RCEP,1,CTC,CTH,,
5107,精梳羊毛纱线非供零售用,RCEP,1,CTC,CTH,,
5108,动物细毛纱线非供零售用,RCEP,1,CTC,CTH,,
5109,羊毛或动物细毛的纱线供零售用,RCEP,1,CTC,CTH,,5106-5108
511000,动物粗毛或马毛的纱线,RCEP,1,CTC,CTH,,
5111,粗梳羊毛或粗梳动物细毛的机织物,RCEP,1,CTC,CTH,,
5112,精梳羊毛或精梳动物细毛的机织物,RCEP,1,CTC,CTH,,
511300,动物粗毛或马毛的机织物,RCEP,1,CTC,CTH,,
520100,未梳的棉花,RCEP,1,CTC,CC,,
5202,废棉,RCEP,1,CTC,CC,,
520300,已梳的棉花,RCEP,1,CTC,CC,,
5204,棉制缝纫线,RCEP,1,CTC,CTH,,
5205,棉纱线（含棉≥85%）非供零售用,RCEP,1,CTC,CTH,,
5206,棉纱线（含棉<85%）非供零售用,RCEP,1,CTC,CTH,,
5207,棉纱线供零售用,RCEP,1,CTC,CTH,,5205-5206
5208,棉机织物（含棉≥85%每平米≤200克）,RCEP,1,CTC,CTH,,
5209,棉机织物（含棉≥85%每平米>200克）,RCEP,1,CTC,CTH,,
5210,棉机织物（含棉<85%主要与人造纤维混纺每平米≤200克）,RCEP,1,CTC,CTH,,
5211,棉机织物（含棉<85%主要与人造纤维混纺每平米>200克）,RCEP,1,CTC,CTH,,
5212,其他棉机织物,RCEP,1,CTC,CTH,,
5301,亚麻,RCEP,1,CTC,CC,,
5302,大麻,RCEP,1,CTC,CC,,
5303,黄麻及其他纺织用韧皮纤维,RCEP,1,CTC,CC,,
530500,其他植物纺织纤维；短纤落麻和废料,RCEP,1,CTC,CC,,
5306,亚麻纱线,RCEP,1,CTC,CTH,,
5307,黄麻或其他纺织用韧皮纤维纱线,RCEP,1,CTC,CTH,,
5308,其他植物纺织纤维纱线；纸纱线,RCEP,1,CTC,CTH,,
5309,亚麻机织物,RCEP,1,CTC,CTH,,
5310,黄麻或其他纺织用韧皮纤维机织物,RCEP,1,CTC,CTH,,
531100,其他植物纺织纤维机织物；纸纱机织物,RCEP,1,CTC,CTH,,
5401,人造长丝制缝纫线,RCEP,1,CTC,CC,,
5402,合成纤维长丝纱线（缝纫线除外）非供零售用,RCEP,1,CTC,CC,,
5403,人造长丝纱线（缝纫线除外）非供零售用,RCEP,1,CTC,CC,,
5404,合成纤维单丝；合成纤维纺织材料制长条及类似品,RCEP,1,CTC,CC,,
540500,人造单丝；人造纺织材料制长条及类似品,RCEP,1,CTC,CC,,
540600,人造长丝纱线供零售用,RCEP,1,CTC,CC,,
5407,合成纤维长丝纱的机织物,RCEP,1,CTC,CTH,,
5408,人造长丝纱的机织物,RCEP,1,CTC,CTH,,
5501,合成纤维长丝丝束,RCEP,1,CTC,CC,,
550200,人造纤维长丝丝束,RCEP,1,CTC,CC,,
5503,合成纤维短纤未梳,RCEP,1,CTC,CC,,
5504,人造短纤维未梳,RCEP,1,CTC,CC,,
5505,人造纤维废料,RCEP,1,CTC,CC,,
5506,合成纤维短纤已梳,RCEP,1,CTC,CC,,
550700,人造短纤维已梳,RCEP,1,CTC,CC,,
5508,人造短纤维制缝纫线,RCEP,1,CTC,CTH,,
5509,合成纤维短纤纱线（缝纫线除外）非供零售用,RCEP,1,CTC,CTH,,
5510,人造短纤维纱线（缝纫线除外）非供零售用,RCEP,1,CTC,CTH,,
5511,人造短纤维纱线供零售用,RCEP,1,CTC,CTH,,5509-5510
5512,合成纤维短纤机织物（含合成纤维≥85%）,RCEP,1,CTC,CTH,,
